__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2021-11-22,US,United States,sales,Sales,TOTAL,132.49
HiringLabSectoralPosting,2021-11-23,US,United States,sales,Sales,TOTAL,132.64
HiringLabSectoralPosting,2021-11-24,US,United States,sales,Sales,TOTAL,132.69
HiringLabSectoralPosting,2021-11-25,US,United States,sales,Sales,TOTAL,132.77
HiringLabSectoralPosting,2021-11-26,US,United States,sales,Sales,TOTAL,132.8
HiringLabSectoralPosting,2021-11-27,US,United States,sales,Sales,TOTAL,133.04
HiringLabSectoralPosting,2021-11-28,US,United States,sales,Sales,TOTAL,133.01
HiringLabSectoralPosting,2021-11-29,US,United States,sales,Sales,TOTAL,132.91
HiringLabSectoralPosting,2021-11-30,US,United States,sales,Sales,TOTAL,132.91
HiringLabSectoralPosting,2021-12-01,US,United States,sales,Sales,TOTAL,132.86
HiringLabSectoralPosting,2021-12-02,US,United States,sales,Sales,TOTAL,132.89
HiringLabSectoralPosting,2021-12-03,US,United States,sales,Sales,TOTAL,132.91
HiringLabSectoralPosting,2021-12-04,US,United States,sales,Sales,TOTAL,133
HiringLabSectoralPosting,2021-12-05,US,United States,sales,Sales,TOTAL,133.07
HiringLabSectoralPosting,2021-12-06,US,United States,sales,Sales,TOTAL,133.16
HiringLabSectoralPosting,2021-12-07,US,United States,sales,Sales,TOTAL,133.26
HiringLabSectoralPosting,2021-12-08,US,United States,sales,Sales,TOTAL,133.46
HiringLabSectoralPosting,2021-12-09,US,United States,sales,Sales,TOTAL,133.65
HiringLabSectoralPosting,2021-12-10,US,United States,sales,Sales,TOTAL,133.9
HiringLabSectoralPosting,2021-12-11,US,United States,sales,Sales,TOTAL,133.92
HiringLabSectoralPosting,2021-12-12,US,United States,sales,Sales,TOTAL,134.24
HiringLabSectoralPosting,2021-12-13,US,United States,sales,Sales,TOTAL,134.59
HiringLabSectoralPosting,2021-12-14,US,United States,sales,Sales,TOTAL,134.83
HiringLabSectoralPosting,2021-12-15,US,United States,sales,Sales,TOTAL,134.97
HiringLabSectoralPosting,2021-12-16,US,United States,sales,Sales,TOTAL,135
HiringLabSectoralPosting,2021-12-17,US,United States,sales,Sales,TOTAL,135.17
HiringLabSectoralPosting,2021-12-18,US,United States,sales,Sales,TOTAL,135.51
HiringLabSectoralPosting,2021-12-19,US,United States,sales,Sales,TOTAL,135.54
HiringLabSectoralPosting,2021-12-20,US,United States,sales,Sales,TOTAL,135.6
HiringLabSectoralPosting,2021-12-21,US,United States,sales,Sales,TOTAL,135.52
HiringLabSectoralPosting,2021-12-22,US,United States,sales,Sales,TOTAL,135.47
HiringLabSectoralPosting,2021-12-23,US,United States,sales,Sales,TOTAL,135.42
HiringLabSectoralPosting,2021-12-24,US,United States,sales,Sales,TOTAL,135.18
HiringLabSectoralPosting,2021-12-25,US,United States,sales,Sales,TOTAL,134.82
HiringLabSectoralPosting,2021-12-26,US,United States,sales,Sales,TOTAL,134.58
HiringLabSectoralPosting,2021-12-27,US,United States,sales,Sales,TOTAL,134.32
HiringLabSectoralPosting,2021-12-28,US,United States,sales,Sales,TOTAL,134.48
HiringLabSectoralPosting,2021-12-29,US,United States,sales,Sales,TOTAL,134.52
HiringLabSectoralPosting,2021-12-30,US,United States,sales,Sales,TOTAL,134.56
HiringLabSectoralPosting,2021-12-31,US,United States,sales,Sales,TOTAL,134.49
HiringLabSectoralPosting,2022-01-01,US,United States,sales,Sales,TOTAL,134.46
HiringLabSectoralPosting,2022-01-02,US,United States,sales,Sales,TOTAL,134.36
HiringLabSectoralPosting,2022-01-03,US,United States,sales,Sales,TOTAL,134.16
HiringLabSectoralPosting,2022-01-04,US,United States,sales,Sales,TOTAL,133.82
HiringLabSectoralPosting,2022-01-05,US,United States,sales,Sales,TOTAL,133.59
HiringLabSectoralPosting,2022-01-06,US,United States,sales,Sales,TOTAL,133.46
HiringLabSectoralPosting,2022-01-07,US,United States,sales,Sales,TOTAL,133.49
HiringLabSectoralPosting,2022-01-08,US,United States,sales,Sales,TOTAL,133.37
HiringLabSectoralPosting,2022-01-09,US,United States,sales,Sales,TOTAL,133.45
HiringLabSectoralPosting,2022-01-10,US,United States,sales,Sales,TOTAL,133.53
HiringLabSectoralPosting,2022-01-11,US,United States,sales,Sales,TOTAL,133.43
HiringLabSectoralPosting,2022-01-12,US,United States,sales,Sales,TOTAL,133.4
HiringLabSectoralPosting,2022-01-13,US,United States,sales,Sales,TOTAL,133.43
HiringLabSectoralPosting,2022-01-14,US,United States,sales,Sales,TOTAL,133.04
HiringLabSectoralPosting,2022-01-15,US,United States,sales,Sales,TOTAL,133.22
HiringLabSectoralPosting,2022-01-16,US,United States,sales,Sales,TOTAL,133.18
HiringLabSectoralPosting,2022-01-17,US,United States,sales,Sales,TOTAL,133.19
HiringLabSectoralPosting,2022-01-18,US,United States,sales,Sales,TOTAL,133.27
HiringLabSectoralPosting,2022-01-19,US,United States,sales,Sales,TOTAL,133.31
HiringLabSectoralPosting,2022-01-20,US,United States,sales,Sales,TOTAL,133.27
HiringLabSectoralPosting,2022-01-21,US,United States,sales,Sales,TOTAL,133.64
HiringLabSectoralPosting,2022-01-22,US,United States,sales,Sales,TOTAL,133.59
HiringLabSectoralPosting,2022-01-23,US,United States,sales,Sales,TOTAL,133.68
HiringLabSectoralPosting,2022-01-24,US,United States,sales,Sales,TOTAL,133.77
HiringLabSectoralPosting,2022-01-25,US,United States,sales,Sales,TOTAL,133.84
HiringLabSectoralPosting,2022-01-26,US,United States,sales,Sales,TOTAL,133.82
HiringLabSectoralPosting,2022-01-27,US,United States,sales,Sales,TOTAL,133.89
HiringLabSectoralPosting,2022-01-28,US,United States,sales,Sales,TOTAL,134
HiringLabSectoralPosting,2022-01-29,US,United States,sales,Sales,TOTAL,134.25
HiringLabSectoralPosting,2022-01-30,US,United States,sales,Sales,TOTAL,134.43
HiringLabSectoralPosting,2022-01-31,US,United States,sales,Sales,TOTAL,134.55
HiringLabSectoralPosting,2022-02-01,US,United States,sales,Sales,TOTAL,134.65
HiringLabSectoralPosting,2022-02-02,US,United States,sales,Sales,TOTAL,134.9
HiringLabSectoralPosting,2022-02-03,US,United States,sales,Sales,TOTAL,135.09
HiringLabSectoralPosting,2022-02-04,US,United States,sales,Sales,TOTAL,135.22
HiringLabSectoralPosting,2022-02-05,US,United States,sales,Sales,TOTAL,135.27
HiringLabSectoralPosting,2022-02-06,US,United States,sales,Sales,TOTAL,135.26
HiringLabSectoralPosting,2022-02-07,US,United States,sales,Sales,TOTAL,135.33
HiringLabSectoralPosting,2022-02-08,US,United States,sales,Sales,TOTAL,135.49
HiringLabSectoralPosting,2022-02-09,US,United States,sales,Sales,TOTAL,135.59
HiringLabSectoralPosting,2022-02-10,US,United States,sales,Sales,TOTAL,135.56
HiringLabSectoralPosting,2022-02-11,US,United States,sales,Sales,TOTAL,135.52
HiringLabSectoralPosting,2022-02-12,US,United States,sales,Sales,TOTAL,135.47
HiringLabSectoralPosting,2022-02-13,US,United States,sales,Sales,TOTAL,135.35
HiringLabSectoralPosting,2022-02-14,US,United States,sales,Sales,TOTAL,135.21
HiringLabSectoralPosting,2022-02-15,US,United States,sales,Sales,TOTAL,134.98
HiringLabSectoralPosting,2022-02-16,US,United States,sales,Sales,TOTAL,134.76
HiringLabSectoralPosting,2022-02-17,US,United States,sales,Sales,TOTAL,134.71
HiringLabSectoralPosting,2022-02-18,US,United States,sales,Sales,TOTAL,134.65
HiringLabSectoralPosting,2022-02-19,US,United States,sales,Sales,TOTAL,134.39
HiringLabSectoralPosting,2022-02-20,US,United States,sales,Sales,TOTAL,134.53
HiringLabSectoralPosting,2022-02-21,US,United States,sales,Sales,TOTAL,134.69
HiringLabSectoralPosting,2022-02-22,US,United States,sales,Sales,TOTAL,134.84
HiringLabSectoralPosting,2022-02-23,US,United States,sales,Sales,TOTAL,134.89
HiringLabSectoralPosting,2022-02-24,US,United States,sales,Sales,TOTAL,135.09
HiringLabSectoralPosting,2022-02-25,US,United States,sales,Sales,TOTAL,135.22
HiringLabSectoralPosting,2022-02-26,US,United States,sales,Sales,TOTAL,135.54
HiringLabSectoralPosting,2022-02-27,US,United States,sales,Sales,TOTAL,135.45
HiringLabSectoralPosting,2022-02-28,US,United States,sales,Sales,TOTAL,135.36
HiringLabSectoralPosting,2022-03-01,US,United States,sales,Sales,TOTAL,135.23
HiringLabSectoralPosting,2022-03-02,US,United States,sales,Sales,TOTAL,135.2
HiringLabSectoralPosting,2022-03-03,US,United States,sales,Sales,TOTAL,134.98
HiringLabSectoralPosting,2022-03-04,US,United States,sales,Sales,TOTAL,134.79
HiringLabSectoralPosting,2022-03-05,US,United States,sales,Sales,TOTAL,134.44
HiringLabSectoralPosting,2022-03-06,US,United States,sales,Sales,TOTAL,134.31
HiringLabSectoralPosting,2022-03-07,US,United States,sales,Sales,TOTAL,134.05
HiringLabSectoralPosting,2022-03-08,US,United States,sales,Sales,TOTAL,133.57
HiringLabSectoralPosting,2022-03-09,US,United States,sales,Sales,TOTAL,133.25
HiringLabSectoralPosting,2022-03-10,US,United States,sales,Sales,TOTAL,132.87
HiringLabSectoralPosting,2022-03-11,US,United States,sales,Sales,TOTAL,132.5
HiringLabSectoralPosting,2022-03-12,US,United States,sales,Sales,TOTAL,132.29
HiringLabSectoralPosting,2022-03-13,US,United States,sales,Sales,TOTAL,131.94
HiringLabSectoralPosting,2022-03-14,US,United States,sales,Sales,TOTAL,131.67
HiringLabSectoralPosting,2022-03-15,US,United States,sales,Sales,TOTAL,131.66
HiringLabSectoralPosting,2022-03-16,US,United States,sales,Sales,TOTAL,131.67
HiringLabSectoralPosting,2022-03-17,US,United States,sales,Sales,TOTAL,131.73
HiringLabSectoralPosting,2022-03-18,US,United States,sales,Sales,TOTAL,131.96
HiringLabSectoralPosting,2022-03-19,US,United States,sales,Sales,TOTAL,132.2
HiringLabSectoralPosting,2022-03-20,US,United States,sales,Sales,TOTAL,132.49
HiringLabSectoralPosting,2022-03-21,US,United States,sales,Sales,TOTAL,132.75
HiringLabSectoralPosting,2022-03-22,US,United States,sales,Sales,TOTAL,133.11
HiringLabSectoralPosting,2022-03-23,US,United States,sales,Sales,TOTAL,133.27
HiringLabSectoralPosting,2022-03-24,US,United States,sales,Sales,TOTAL,133.63
HiringLabSectoralPosting,2022-03-25,US,United States,sales,Sales,TOTAL,133.87
HiringLabSectoralPosting,2022-03-26,US,United States,sales,Sales,TOTAL,134.1
HiringLabSectoralPosting,2022-03-27,US,United States,sales,Sales,TOTAL,134.3
HiringLabSectoralPosting,2022-03-28,US,United States,sales,Sales,TOTAL,134.51
HiringLabSectoralPosting,2022-03-29,US,United States,sales,Sales,TOTAL,134.71
HiringLabSectoralPosting,2022-03-30,US,United States,sales,Sales,TOTAL,134.97
HiringLabSectoralPosting,2022-03-31,US,United States,sales,Sales,TOTAL,134.99
HiringLabSectoralPosting,2022-04-01,US,United States,sales,Sales,TOTAL,134.85
HiringLabSectoralPosting,2022-04-02,US,United States,sales,Sales,TOTAL,134.77
HiringLabSectoralPosting,2022-04-03,US,United States,sales,Sales,TOTAL,134.59
HiringLabSectoralPosting,2022-04-04,US,United States,sales,Sales,TOTAL,134.3
HiringLabSectoralPosting,2022-04-05,US,United States,sales,Sales,TOTAL,133.99
HiringLabSectoralPosting,2022-04-06,US,United States,sales,Sales,TOTAL,133.66
HiringLabSectoralPosting,2022-04-07,US,United States,sales,Sales,TOTAL,133.35
HiringLabSectoralPosting,2022-04-08,US,United States,sales,Sales,TOTAL,133.11
HiringLabSectoralPosting,2022-04-09,US,United States,sales,Sales,TOTAL,132.49
HiringLabSectoralPosting,2022-04-10,US,United States,sales,Sales,TOTAL,131.8
HiringLabSectoralPosting,2022-04-11,US,United States,sales,Sales,TOTAL,131.24
HiringLabSectoralPosting,2022-04-12,US,United States,sales,Sales,TOTAL,130.75
HiringLabSectoralPosting,2022-04-13,US,United States,sales,Sales,TOTAL,130.39
HiringLabSectoralPosting,2022-04-14,US,United States,sales,Sales,TOTAL,130.01
HiringLabSectoralPosting,2022-04-15,US,United States,sales,Sales,TOTAL,129.75
HiringLabSectoralPosting,2022-04-16,US,United States,sales,Sales,TOTAL,129.83
HiringLabSectoralPosting,2022-04-17,US,United States,sales,Sales,TOTAL,130.02
HiringLabSectoralPosting,2022-04-18,US,United States,sales,Sales,TOTAL,130.26
HiringLabSectoralPosting,2022-04-19,US,United States,sales,Sales,TOTAL,130.5
HiringLabSectoralPosting,2022-04-20,US,United States,sales,Sales,TOTAL,130.64
HiringLabSectoralPosting,2022-04-21,US,United States,sales,Sales,TOTAL,130.88
HiringLabSectoralPosting,2022-04-22,US,United States,sales,Sales,TOTAL,131.39
HiringLabSectoralPosting,2022-04-23,US,United States,sales,Sales,TOTAL,131.91
HiringLabSectoralPosting,2022-04-24,US,United States,sales,Sales,TOTAL,131.95
HiringLabSectoralPosting,2022-04-25,US,United States,sales,Sales,TOTAL,131.92
HiringLabSectoralPosting,2022-04-26,US,United States,sales,Sales,TOTAL,131.8
HiringLabSectoralPosting,2022-04-27,US,United States,sales,Sales,TOTAL,131.17
HiringLabSectoralPosting,2022-04-28,US,United States,sales,Sales,TOTAL,130.96
HiringLabSectoralPosting,2022-04-29,US,United States,sales,Sales,TOTAL,130.39
HiringLabSectoralPosting,2022-04-30,US,United States,sales,Sales,TOTAL,129.74
HiringLabSectoralPosting,2022-05-01,US,United States,sales,Sales,TOTAL,129.79
HiringLabSectoralPosting,2022-05-02,US,United States,sales,Sales,TOTAL,129.82
HiringLabSectoralPosting,2022-05-03,US,United States,sales,Sales,TOTAL,129.86
HiringLabSectoralPosting,2022-05-04,US,United States,sales,Sales,TOTAL,130.4
HiringLabSectoralPosting,2022-05-05,US,United States,sales,Sales,TOTAL,130.48
HiringLabSectoralPosting,2022-05-06,US,United States,sales,Sales,TOTAL,130.67
HiringLabSectoralPosting,2022-05-07,US,United States,sales,Sales,TOTAL,130.78
HiringLabSectoralPosting,2022-05-08,US,United States,sales,Sales,TOTAL,130.77
HiringLabSectoralPosting,2022-05-09,US,United States,sales,Sales,TOTAL,130.99
HiringLabSectoralPosting,2022-05-10,US,United States,sales,Sales,TOTAL,131.15
HiringLabSectoralPosting,2022-05-11,US,United States,sales,Sales,TOTAL,131.21
HiringLabSectoralPosting,2022-05-12,US,United States,sales,Sales,TOTAL,131.69
HiringLabSectoralPosting,2022-05-13,US,United States,sales,Sales,TOTAL,131.82
HiringLabSectoralPosting,2022-05-14,US,United States,sales,Sales,TOTAL,132.05
HiringLabSectoralPosting,2022-05-15,US,United States,sales,Sales,TOTAL,132.17
HiringLabSectoralPosting,2022-05-16,US,United States,sales,Sales,TOTAL,132.28
HiringLabSectoralPosting,2022-05-17,US,United States,sales,Sales,TOTAL,132.36
HiringLabSectoralPosting,2022-05-18,US,United States,sales,Sales,TOTAL,132.76
HiringLabSectoralPosting,2022-05-19,US,United States,sales,Sales,TOTAL,132.64
HiringLabSectoralPosting,2022-05-20,US,United States,sales,Sales,TOTAL,132.72
HiringLabSectoralPosting,2022-05-21,US,United States,sales,Sales,TOTAL,132.52
HiringLabSectoralPosting,2022-05-22,US,United States,sales,Sales,TOTAL,132.57
HiringLabSectoralPosting,2022-05-23,US,United States,sales,Sales,TOTAL,132.44
HiringLabSectoralPosting,2022-05-24,US,United States,sales,Sales,TOTAL,132.35
HiringLabSectoralPosting,2022-05-25,US,United States,sales,Sales,TOTAL,131.92
HiringLabSectoralPosting,2022-05-26,US,United States,sales,Sales,TOTAL,131.53
HiringLabSectoralPosting,2022-05-27,US,United States,sales,Sales,TOTAL,131.23
HiringLabSectoralPosting,2022-05-28,US,United States,sales,Sales,TOTAL,131.29
HiringLabSectoralPosting,2022-05-29,US,United States,sales,Sales,TOTAL,131.11
HiringLabSectoralPosting,2022-05-30,US,United States,sales,Sales,TOTAL,131.01
HiringLabSectoralPosting,2022-05-31,US,United States,sales,Sales,TOTAL,130.84
HiringLabSectoralPosting,2022-06-01,US,United States,sales,Sales,TOTAL,130.78
HiringLabSectoralPosting,2022-06-02,US,United States,sales,Sales,TOTAL,130.78
HiringLabSectoralPosting,2022-06-03,US,United States,sales,Sales,TOTAL,130.81
HiringLabSectoralPosting,2022-06-04,US,United States,sales,Sales,TOTAL,130.86
HiringLabSectoralPosting,2022-06-05,US,United States,sales,Sales,TOTAL,130.81
HiringLabSectoralPosting,2022-06-06,US,United States,sales,Sales,TOTAL,130.82
HiringLabSectoralPosting,2022-06-07,US,United States,sales,Sales,TOTAL,130.91
HiringLabSectoralPosting,2022-06-08,US,United States,sales,Sales,TOTAL,130.93
HiringLabSectoralPosting,2022-06-09,US,United States,sales,Sales,TOTAL,130.87
HiringLabSectoralPosting,2022-06-10,US,United States,sales,Sales,TOTAL,130.83
HiringLabSectoralPosting,2022-06-11,US,United States,sales,Sales,TOTAL,130.77
HiringLabSectoralPosting,2022-06-12,US,United States,sales,Sales,TOTAL,130.86
HiringLabSectoralPosting,2022-06-13,US,United States,sales,Sales,TOTAL,130.91
HiringLabSectoralPosting,2022-06-14,US,United States,sales,Sales,TOTAL,131.01
HiringLabSectoralPosting,2022-06-15,US,United States,sales,Sales,TOTAL,131.27
HiringLabSectoralPosting,2022-06-16,US,United States,sales,Sales,TOTAL,131.59
HiringLabSectoralPosting,2022-06-17,US,United States,sales,Sales,TOTAL,131.82
HiringLabSectoralPosting,2022-06-18,US,United States,sales,Sales,TOTAL,132.02
HiringLabSectoralPosting,2022-06-19,US,United States,sales,Sales,TOTAL,132.15
HiringLabSectoralPosting,2022-06-20,US,United States,sales,Sales,TOTAL,132.23
HiringLabSectoralPosting,2022-06-21,US,United States,sales,Sales,TOTAL,132.23
HiringLabSectoralPosting,2022-06-22,US,United States,sales,Sales,TOTAL,132.07
HiringLabSectoralPosting,2022-06-23,US,United States,sales,Sales,TOTAL,131.79
HiringLabSectoralPosting,2022-06-24,US,United States,sales,Sales,TOTAL,131.39
HiringLabSectoralPosting,2022-06-25,US,United States,sales,Sales,TOTAL,130.86
HiringLabSectoralPosting,2022-06-26,US,United States,sales,Sales,TOTAL,130.52
HiringLabSectoralPosting,2022-06-27,US,United States,sales,Sales,TOTAL,130.16
HiringLabSectoralPosting,2022-06-28,US,United States,sales,Sales,TOTAL,129.83
HiringLabSectoralPosting,2022-06-29,US,United States,sales,Sales,TOTAL,129.66
HiringLabSectoralPosting,2022-06-30,US,United States,sales,Sales,TOTAL,129.69
HiringLabSectoralPosting,2022-07-01,US,United States,sales,Sales,TOTAL,129.82
HiringLabSectoralPosting,2022-07-02,US,United States,sales,Sales,TOTAL,130.06
HiringLabSectoralPosting,2022-07-03,US,United States,sales,Sales,TOTAL,130.13
HiringLabSectoralPosting,2022-07-04,US,United States,sales,Sales,TOTAL,130.18
HiringLabSectoralPosting,2022-07-05,US,United States,sales,Sales,TOTAL,130.31
HiringLabSectoralPosting,2022-07-06,US,United States,sales,Sales,TOTAL,130.2
HiringLabSectoralPosting,2022-07-07,US,United States,sales,Sales,TOTAL,130.1
HiringLabSectoralPosting,2022-07-08,US,United States,sales,Sales,TOTAL,130.01
HiringLabSectoralPosting,2022-07-09,US,United States,sales,Sales,TOTAL,129.85
HiringLabSectoralPosting,2022-07-10,US,United States,sales,Sales,TOTAL,129.78
HiringLabSectoralPosting,2022-07-11,US,United States,sales,Sales,TOTAL,129.71
HiringLabSectoralPosting,2022-07-12,US,United States,sales,Sales,TOTAL,129.56
HiringLabSectoralPosting,2022-07-13,US,United States,sales,Sales,TOTAL,129.49
HiringLabSectoralPosting,2022-07-14,US,United States,sales,Sales,TOTAL,129.26
HiringLabSectoralPosting,2022-07-15,US,United States,sales,Sales,TOTAL,129.1
HiringLabSectoralPosting,2022-07-16,US,United States,sales,Sales,TOTAL,129.03
HiringLabSectoralPosting,2022-07-17,US,United States,sales,Sales,TOTAL,128.88
HiringLabSectoralPosting,2022-07-18,US,United States,sales,Sales,TOTAL,128.74
HiringLabSectoralPosting,2022-07-19,US,United States,sales,Sales,TOTAL,128.68
HiringLabSectoralPosting,2022-07-20,US,United States,sales,Sales,TOTAL,128.62
HiringLabSectoralPosting,2022-07-21,US,United States,sales,Sales,TOTAL,128.54
HiringLabSectoralPosting,2022-07-22,US,United States,sales,Sales,TOTAL,128.52
HiringLabSectoralPosting,2022-07-23,US,United States,sales,Sales,TOTAL,128.2
HiringLabSectoralPosting,2022-07-24,US,United States,sales,Sales,TOTAL,127.97
HiringLabSectoralPosting,2022-07-25,US,United States,sales,Sales,TOTAL,127.87
HiringLabSectoralPosting,2022-07-26,US,United States,sales,Sales,TOTAL,127.7
HiringLabSectoralPosting,2022-07-27,US,United States,sales,Sales,TOTAL,127.62
HiringLabSectoralPosting,2022-07-28,US,United States,sales,Sales,TOTAL,127.65
HiringLabSectoralPosting,2022-07-29,US,United States,sales,Sales,TOTAL,127.48
HiringLabSectoralPosting,2022-07-30,US,United States,sales,Sales,TOTAL,127.7
HiringLabSectoralPosting,2022-07-31,US,United States,sales,Sales,TOTAL,127.86
HiringLabSectoralPosting,2022-08-01,US,United States,sales,Sales,TOTAL,127.92
HiringLabSectoralPosting,2022-08-02,US,United States,sales,Sales,TOTAL,127.94
HiringLabSectoralPosting,2022-08-03,US,United States,sales,Sales,TOTAL,127.95
HiringLabSectoralPosting,2022-08-04,US,United States,sales,Sales,TOTAL,127.95
HiringLabSectoralPosting,2022-08-05,US,United States,sales,Sales,TOTAL,128.04
HiringLabSectoralPosting,2022-08-06,US,United States,sales,Sales,TOTAL,127.96
HiringLabSectoralPosting,2022-08-07,US,United States,sales,Sales,TOTAL,127.91
HiringLabSectoralPosting,2022-08-08,US,United States,sales,Sales,TOTAL,127.87
HiringLabSectoralPosting,2022-08-09,US,United States,sales,Sales,TOTAL,127.86
HiringLabSectoralPosting,2022-08-10,US,United States,sales,Sales,TOTAL,127.74
HiringLabSectoralPosting,2022-08-11,US,United States,sales,Sales,TOTAL,127.62
HiringLabSectoralPosting,2022-08-12,US,United States,sales,Sales,TOTAL,127.49
HiringLabSectoralPosting,2022-08-13,US,United States,sales,Sales,TOTAL,127.29
HiringLabSectoralPosting,2022-08-14,US,United States,sales,Sales,TOTAL,127.14
HiringLabSectoralPosting,2022-08-15,US,United States,sales,Sales,TOTAL,126.97
HiringLabSectoralPosting,2022-08-16,US,United States,sales,Sales,TOTAL,126.82
HiringLabSectoralPosting,2022-08-17,US,United States,sales,Sales,TOTAL,126.75
HiringLabSectoralPosting,2022-08-18,US,United States,sales,Sales,TOTAL,126.67
HiringLabSectoralPosting,2022-08-19,US,United States,sales,Sales,TOTAL,126.5
HiringLabSectoralPosting,2022-08-20,US,United States,sales,Sales,TOTAL,126.51
HiringLabSectoralPosting,2022-08-21,US,United States,sales,Sales,TOTAL,126.41
HiringLabSectoralPosting,2022-08-22,US,United States,sales,Sales,TOTAL,126.38
HiringLabSectoralPosting,2022-08-23,US,United States,sales,Sales,TOTAL,126.24
HiringLabSectoralPosting,2022-08-24,US,United States,sales,Sales,TOTAL,126.15
HiringLabSectoralPosting,2022-08-25,US,United States,sales,Sales,TOTAL,126.13
HiringLabSectoralPosting,2022-08-26,US,United States,sales,Sales,TOTAL,126.16
HiringLabSectoralPosting,2022-08-27,US,United States,sales,Sales,TOTAL,126.18
HiringLabSectoralPosting,2022-08-28,US,United States,sales,Sales,TOTAL,126.17
HiringLabSectoralPosting,2022-08-29,US,United States,sales,Sales,TOTAL,126.04
HiringLabSectoralPosting,2022-08-30,US,United States,sales,Sales,TOTAL,126
HiringLabSectoralPosting,2022-08-31,US,United States,sales,Sales,TOTAL,125.57
HiringLabSectoralPosting,2022-09-01,US,United States,sales,Sales,TOTAL,125.13
HiringLabSectoralPosting,2022-09-02,US,United States,sales,Sales,TOTAL,124.64
HiringLabSectoralPosting,2022-09-03,US,United States,sales,Sales,TOTAL,124.2
HiringLabSectoralPosting,2022-09-04,US,United States,sales,Sales,TOTAL,123.84
HiringLabSectoralPosting,2022-09-05,US,United States,sales,Sales,TOTAL,123.49
HiringLabSectoralPosting,2022-09-06,US,United States,sales,Sales,TOTAL,123.08
HiringLabSectoralPosting,2022-09-07,US,United States,sales,Sales,TOTAL,123.11
HiringLabSectoralPosting,2022-09-08,US,United States,sales,Sales,TOTAL,123.14
HiringLabSectoralPosting,2022-09-09,US,United States,sales,Sales,TOTAL,123.18
HiringLabSectoralPosting,2022-09-10,US,United States,sales,Sales,TOTAL,123.2
HiringLabSectoralPosting,2022-09-11,US,United States,sales,Sales,TOTAL,123.02
HiringLabSectoralPosting,2022-09-12,US,United States,sales,Sales,TOTAL,122.9
HiringLabSectoralPosting,2022-09-13,US,United States,sales,Sales,TOTAL,122.84
HiringLabSectoralPosting,2022-09-14,US,United States,sales,Sales,TOTAL,122.69
HiringLabSectoralPosting,2022-09-15,US,United States,sales,Sales,TOTAL,122.49
HiringLabSectoralPosting,2022-09-16,US,United States,sales,Sales,TOTAL,122.33
HiringLabSectoralPosting,2022-09-17,US,United States,sales,Sales,TOTAL,122.04
HiringLabSectoralPosting,2022-09-18,US,United States,sales,Sales,TOTAL,121.95
HiringLabSectoralPosting,2022-09-19,US,United States,sales,Sales,TOTAL,121.77
HiringLabSectoralPosting,2022-09-20,US,United States,sales,Sales,TOTAL,121.47
HiringLabSectoralPosting,2022-09-21,US,United States,sales,Sales,TOTAL,121.3
HiringLabSectoralPosting,2022-09-22,US,United States,sales,Sales,TOTAL,121.18
HiringLabSectoralPosting,2022-09-23,US,United States,sales,Sales,TOTAL,121.12
HiringLabSectoralPosting,2022-09-24,US,United States,sales,Sales,TOTAL,121.2
HiringLabSectoralPosting,2022-09-25,US,United States,sales,Sales,TOTAL,121.26
HiringLabSectoralPosting,2022-09-26,US,United States,sales,Sales,TOTAL,121.41
HiringLabSectoralPosting,2022-09-27,US,United States,sales,Sales,TOTAL,121.64
HiringLabSectoralPosting,2022-09-28,US,United States,sales,Sales,TOTAL,121.75
HiringLabSectoralPosting,2022-09-29,US,United States,sales,Sales,TOTAL,121.8
HiringLabSectoralPosting,2022-09-30,US,United States,sales,Sales,TOTAL,121.68
HiringLabSectoralPosting,2022-10-01,US,United States,sales,Sales,TOTAL,121.6
HiringLabSectoralPosting,2022-10-02,US,United States,sales,Sales,TOTAL,121.46
HiringLabSectoralPosting,2022-10-03,US,United States,sales,Sales,TOTAL,121.39
HiringLabSectoralPosting,2022-10-04,US,United States,sales,Sales,TOTAL,121.29
HiringLabSectoralPosting,2022-10-05,US,United States,sales,Sales,TOTAL,121.23
HiringLabSectoralPosting,2022-10-06,US,United States,sales,Sales,TOTAL,121.19
HiringLabSectoralPosting,2022-10-07,US,United States,sales,Sales,TOTAL,121.19
HiringLabSectoralPosting,2022-10-08,US,United States,sales,Sales,TOTAL,121.19
HiringLabSectoralPosting,2022-10-09,US,United States,sales,Sales,TOTAL,121.22
HiringLabSectoralPosting,2022-10-10,US,United States,sales,Sales,TOTAL,121.18
HiringLabSectoralPosting,2022-10-11,US,United States,sales,Sales,TOTAL,121.22
HiringLabSectoralPosting,2022-10-12,US,United States,sales,Sales,TOTAL,121.07
HiringLabSectoralPosting,2022-10-13,US,United States,sales,Sales,TOTAL,121.01
HiringLabSectoralPosting,2022-10-14,US,United States,sales,Sales,TOTAL,120.8
HiringLabSectoralPosting,2022-10-15,US,United States,sales,Sales,TOTAL,120.54
HiringLabSectoralPosting,2022-10-16,US,United States,sales,Sales,TOTAL,120.33
HiringLabSectoralPosting,2022-10-17,US,United States,sales,Sales,TOTAL,120.12
HiringLabSectoralPosting,2022-10-18,US,United States,sales,Sales,TOTAL,119.82
HiringLabSectoralPosting,2022-10-19,US,United States,sales,Sales,TOTAL,119.64
